#Measurement data
#2022-07-25 14:20:06

#Time (days)	Power (W)	Current (A)
0.00914552	2019.090000	8.613200
0.00915728	2019.090000	8.613200
0.00916905	2019.090000	8.613200
0.00918127	2019.090000	8.613200
0.00919215	2020.590000	8.616400
0.00920394	2020.590000	8.616400
0.00921632	2021.810000	8.616900
0.00922704	2021.810000	8.616900
0.00923887	2021.810000	8.616900
0.00925027	2027.670000	8.615400
0.00926203	2027.670000	8.615400
0.00927355	2027.670000	8.615400
0.00928558	2031.320000	8.628300
0.00929701	2031.320000	8.628300
0.00930860	2031.320000	8.628300
0.00932007	2033.110000	8.632000
0.00933190	2033.110000	8.632000
0.00934304	2033.110000	8.632000
0.00935473	2033.110000	8.632000
0.00936620	2029.960000	8.625700
0.00937786	2029.960000	8.625700
0.00938944	2032.390000	8.630700
0.00940101	2032.390000	8.630700
0.00941267	2032.390000	8.630700
0.00942419	2031.820000	8.629400
0.00943582	2031.820000	8.629400
0.00944777	2031.820000	8.629400
0.00945909	2029.100000	8.623800
0.00947065	2029.100000	8.623800
0.00948249	2029.100000	8.623800
0.00949374	2027.320000	8.620200
0.00950567	2027.320000	8.620200
0.00951706	2027.320000	8.620200
0.00952873	2027.320000	8.620200
0.00954024	2019.450000	8.603700
0.00955251	2019.450000	8.603700
