#Measurement data
#16.05.2022 13:31:20

#Time (days)	Power (W)	Current (A)
0.009417	25.890000	0.320300
0.009429	25.890000	0.320300
0.009444	25.820000	0.316700
0.009455	25.820000	0.316700
0.009465	25.820000	0.316700
0.009475	25.820000	0.316700
0.009487	25.820000	0.316700
0.009499	25.890000	0.317400
0.009509	25.890000	0.317400
0.009522	25.890000	0.317400
0.009533	25.820000	0.315900
0.009545	25.820000	0.315900
0.009557	25.820000	0.315900
0.009569	25.820000	0.315900
0.009597	25.890000	0.315800
0.009617	25.960000	0.315700
0.009632	25.960000	0.315700
0.009636	25.960000	0.315700
0.009638	25.960000	0.315700
0.009650	25.890000	0.316600
0.009660	25.890000	0.316600
0.009672	25.960000	0.321100
0.009684	25.960000	0.321100
0.009699	25.960000	0.321100
0.009707	25.960000	0.321100
0.009718	25.960000	0.320200
0.009730	25.960000	0.320200
0.009741	25.960000	0.320200
0.009753	26.030000	0.324900
0.009767	26.030000	0.324900
0.009777	26.030000	0.324900
0.009788	60.000000	0.519800
0.009799	60.000000	0.519800
0.009814	60.000000	0.519800
0.009825	59.790000	0.524900
0.009837	59.790000	0.524900
0.009846	63.300000	0.594200
0.009858	63.300000	0.594200
0.009870	63.300000	0.594200
0.009882	63.300000	0.594200
0.009895	63.800000	0.595300
0.009904	63.800000	0.595300
0.009916	63.800000	0.595300
0.009929	57.430000	0.574600
0.009939	57.430000	0.574600
0.009951	57.430000	0.574600
0.009963	66.660000	0.669000
0.009973	66.660000	0.669000
0.009986	58.070000	0.669000
0.009997	58.070000	0.583900
0.010008	58.070000	0.583900
0.010019	57.360000	0.580500
0.010031	57.360000	0.580500
0.010042	57.360000	0.580500
0.010054	57.360000	0.580500
0.010065	52.420000	0.575000
0.010077	52.420000	0.575000
0.010089	52.420000	0.575000
0.010100	46.130000	0.561600
0.010112	46.130000	0.561600
0.010125	46.130000	0.561600
0.010135	46.200000	0.561600
0.010148	46.200000	0.561600
0.010159	46.130000	0.568200
0.010170	46.130000	0.568200
0.010182	46.130000	0.568200
0.010196	46.130000	0.568200
0.010206	46.130000	0.568200
0.010217	46.130000	0.568200
0.010228	46.130000	0.568200
0.010240	46.130000	0.567100
0.010251	46.130000	0.567100
0.010263	46.130000	0.567100
0.010275	45.840000	0.567300
0.010286	45.840000	0.567300
0.010298	45.840000	0.567300
0.010309	45.990000	0.569500
0.010321	45.990000	0.569500
0.010332	45.840000	0.567600
0.010344	45.840000	0.567600
0.010356	45.840000	0.567600
0.010367	45.840000	0.567600
0.010379	45.910000	0.566500
0.010391	45.910000	0.566500
0.010402	45.910000	0.566500
0.010414	45.910000	0.562000
0.010426	45.910000	0.562000
0.010437	45.910000	0.562000
0.010449	45.840000	0.568000
0.010460	45.840000	0.568000
0.010472	45.840000	0.568000
0.010483	45.910000	0.569200
0.010495	45.910000	0.569200
0.010506	46.630000	0.538300
0.010518	46.630000	0.538300
0.010530	46.630000	0.538300
0.010551	44.910000	0.510800
0.010553	44.910000	0.510800
0.010564	44.910000	0.510800
0.010576	44.910000	0.510800
0.010588	31.320000	0.393600
0.010599	31.320000	0.393600
0.010615	31.320000	0.393600
0.010626	29.110000	0.361400
0.010634	29.110000	0.361400
0.010646	28.820000	0.358700
0.010657	28.820000	0.358700
0.010669	28.820000	0.358700
0.010680	32.110000	0.386300
0.010692	32.110000	0.386300
0.010703	32.110000	0.386300
0.010715	32.110000	0.386300
0.010727	43.840000	0.500500
0.010738	43.840000	0.500500
0.010750	43.840000	0.500500
0.010762	42.980000	0.503300
0.010773	42.980000	0.503300
0.010785	42.980000	0.503300
0.010797	26.100000	0.326800
0.010809	26.100000	0.326800
0.010820	25.960000	0.327100
0.010832	25.960000	0.327100
0.010843	25.960000	0.327100
0.010855	25.960000	0.323600
0.010866	25.960000	0.323600
0.010878	25.960000	0.323600
0.010889	25.960000	0.323600
0.010902	25.890000	0.321200
0.010913	25.890000	0.321200
0.010924	25.890000	0.321200
0.010936	25.890000	0.321200
0.010948	25.890000	0.321200
0.010959	25.890000	0.321200
0.010975	25.960000	0.321400
0.010983	25.960000	0.321400
0.010994	26.030000	0.323200
0.011006	26.030000	0.323200
0.011018	26.030000	0.323200
0.011029	26.030000	0.324300
0.011040	26.030000	0.324300
0.011052	26.030000	0.324300
0.011064	26.030000	0.324300
0.011075	26.100000	0.325900
0.011086	26.100000	0.325900
0.011098	26.100000	0.325900
0.011110	26.030000	0.319900
0.011121	26.030000	0.319900
0.011133	26.030000	0.321400
0.011144	26.030000	0.321400
0.011156	26.030000	0.321400
0.011167	25.960000	0.322100
0.011179	25.960000	0.322100
0.011191	25.960000	0.322100
0.011202	26.030000	0.322100
0.011214	26.030000	0.322100
0.011238	26.030000	0.322100
0.011250	25.960000	0.322400
0.011254	25.960000	0.322400
0.011282	25.960000	0.322400
0.011300	25.960000	0.322200
0.011303	25.960000	0.321300
0.011307	25.960000	0.321300
0.011326	25.960000	0.321300
0.011339	25.960000	0.321300
0.011344	42.910000	0.491100
0.011353	42.910000	0.491100
0.011365	42.910000	0.491100
0.011376	42.910000	0.491100
0.011387	44.270000	0.553800
0.011399	44.270000	0.553800
