#Measurement data
#2022-09-18 17:28:48

#Time (days)	Power (W)	Current (A)
0.00706782	29.030000	0.231300
0.00707941	28.680000	0.229300
0.00709088	28.680000	0.229300
0.00710250	28.680000	0.229300
0.00711409	28.820000	0.230700
0.00712574	28.820000	0.230700
0.00713731	28.820000	0.230700
0.00714882	28.820000	0.230700
0.00716047	28.610000	0.230100
0.00717190	28.610000	0.230100
0.00718363	28.680000	0.232600
0.00719513	28.680000	0.232600
0.00720671	28.680000	0.232600
0.00721823	28.610000	0.229700
0.00722985	28.610000	0.229700
0.00724142	28.610000	0.229700
0.00725296	29.540000	0.236100
0.00726454	29.540000	0.236100
0.00727634	29.540000	0.236100
0.00728773	29.540000	0.236100
0.00729926	29.320000	0.233000
0.00731081	29.320000	0.233000
0.00732247	29.320000	0.233000
0.00733395	28.890000	0.231600
0.00734549	28.890000	0.231600
0.00735715	28.320000	0.226800
0.00736869	28.320000	0.226800
0.00738031	28.320000	0.226800
0.00739185	28.680000	0.230700
0.00740338	28.680000	0.230700
0.00741498	28.680000	0.230700
0.00742653	28.530000	0.230100
0.00743818	28.530000	0.230100
0.00744976	28.530000	0.230100
0.00746128	28.530000	0.230100
0.00747294	28.610000	0.230400
0.00748443	28.610000	0.230400
0.00749602	28.320000	0.229000
0.00750758	28.320000	0.229000
0.00751916	28.320000	0.229000
0.00753071	28.610000	0.230800
0.00754231	28.610000	0.230800
0.00755394	28.610000	0.230800
0.00756547	28.680000	0.233300
0.00757704	28.680000	0.233300
0.00758885	28.680000	0.233300
0.00760097	28.460000	0.230300
0.00761205	28.460000	0.230300
0.00762390	28.460000	0.230300
0.00763574	28.460000	0.230300
0.00764650	28.390000	0.230500
0.00765858	28.390000	0.230500
0.00766959	28.390000	0.230500
0.00768120	28.390000	0.230500
0.00769274	28.390000	0.230500
0.00770434	28.680000	0.231500
0.00771595	28.680000	0.231500
0.00772745	28.680000	0.231500
0.00773900	28.610000	0.231500
0.00775068	28.610000	0.231500
0.00776226	28.610000	0.231500
0.00777378	28.390000	0.227900
0.00778531	28.390000	0.227900
0.00779691	28.390000	0.227900
0.00780853	28.390000	0.227900
0.00782019	28.250000	0.226900
0.00783164	28.250000	0.226900
0.00784324	28.610000	0.227200
0.00785476	28.610000	0.227200
0.00786635	28.610000	0.227200
0.00787795	28.320000	0.223100
0.00788955	28.320000	0.223100
0.00790104	28.320000	0.223100
0.00791265	28.320000	0.224700
0.00792421	28.320000	0.224700
0.00793579	28.320000	0.224700
0.00794742	28.320000	0.224700
0.00795902	28.460000	0.227500
0.00797064	28.460000	0.227500
0.00798212	28.460000	0.227500
0.00799372	28.390000	0.227300
0.00800530	28.390000	0.227300
0.00801687	28.320000	0.226200
0.00802837	28.320000	0.226200
0.00804025	28.320000	0.226200
0.00805167	27.460000	0.223700
0.00806311	27.460000	0.223700
0.00807473	27.460000	0.223700
0.00808633	27.250000	0.219800
0.00809791	27.250000	0.219800
0.00811035	27.250000	0.219800
0.00812106	27.250000	0.219800
0.00813258	28.320000	0.226400
0.00814422	28.320000	0.226400
0.00815575	27.750000	0.223200
0.00816736	27.750000	0.223200
0.00817898	27.750000	0.223200
0.00819054	7.220000	0.074900
0.00820218	7.220000	0.074900
0.00821372	7.220000	0.074900
0.00822515	4.430000	0.053000
0.00823676	4.430000	0.053000
0.00824829	4.430000	0.053000
0.00825992	0.210000	0.018100
0.00827161	0.210000	0.018100
0.00828308	0.210000	0.018100
0.00829480	0.210000	0.018100
0.00830625	0.210000	0.018200
0.00831780	0.210000	0.018200
0.00832937	0.210000	0.018300
0.00834093	0.210000	0.018300
0.00835255	0.210000	0.018300
0.00836411	0.350000	0.018600
0.00837572	0.350000	0.018600
0.00838727	0.350000	0.018600
0.00839877	0.350000	0.018600
0.00841044	0.350000	0.018600
0.00842199	0.350000	0.018600
0.00843354	0.210000	0.018500
0.00844515	0.210000	0.018500
0.00845676	0.210000	0.018500
0.00846819	0.210000	0.018500
0.00847979	0.210000	0.018400
0.00849146	0.210000	0.018400
0.00850300	0.280000	0.018400
0.00851451	0.280000	0.018400
0.00852619	0.280000	0.018400
0.00853780	0.210000	0.018500
0.00854929	0.210000	0.018500
0.00856091	0.210000	0.018500
