#Measurement data
#2022-05-27 09:05:06

#Time (days)	Power (W)	Current (A)
0.00673273	26.890000	0.323500
0.00674441	26.890000	0.323500
0.00675582	26.890000	0.322800
0.00676764	26.890000	0.322800
0.00677910	26.890000	0.322800
0.00679059	26.890000	0.322800
0.00680209	26.890000	0.324800
0.00681365	26.890000	0.324800
0.00682532	26.890000	0.324800
0.00683678	26.890000	0.325300
0.00684868	26.890000	0.325300
0.00686003	26.890000	0.325300
0.00687163	26.820000	0.321500
0.00688337	26.820000	0.321500
0.00689480	26.820000	0.321500
0.00690622	26.890000	0.324400
0.00691777	26.890000	0.324400
0.00692962	26.890000	0.325300
0.00694093	26.890000	0.325300
0.00695281	26.890000	0.325300
0.00696409	26.890000	0.325300
0.00697565	26.890000	0.326400
0.00698745	26.890000	0.326400
0.00699884	26.890000	0.326400
0.00701051	26.820000	0.323200
0.00702209	26.820000	0.323200
0.00703382	26.820000	0.323200
0.00704506	26.890000	0.324100
0.00705679	26.890000	0.324100
0.00706843	26.890000	0.324100
0.00708016	26.820000	0.324200
0.00709166	26.820000	0.324200
0.00710321	26.820000	0.323200
0.00711478	26.820000	0.323200
0.00712648	26.820000	0.323200
0.00713816	26.820000	0.323200
0.00714988	26.890000	0.322200
0.00716130	26.890000	0.322200
0.00717277	26.890000	0.322200
0.00718468	27.030000	0.323700
0.00719627	27.030000	0.323700
0.00720778	27.030000	0.323700
0.00721944	27.030000	0.325100
0.00723125	27.030000	0.325100
0.00724291	27.030000	0.325100
0.00725433	27.030000	0.324400
0.00726600	27.030000	0.324400
0.00727756	27.030000	0.323900
0.00728913	27.030000	0.323900
0.00730088	27.030000	0.323900
0.00731229	27.030000	0.323900
0.00732429	26.890000	0.328200
0.00733541	26.890000	0.328200
0.00734699	26.890000	0.328200
0.00735889	26.960000	0.329300
0.00737012	26.960000	0.329300
0.00738169	26.960000	0.329300
0.00739333	26.960000	0.329200
0.00740493	26.960000	0.329200
0.00741638	44.480000	0.504700
0.00742825	44.480000	0.504700
0.00743940	44.480000	0.504700
0.00745128	43.840000	0.508600
0.00746273	43.840000	0.508600
0.00747439	43.840000	0.508600
0.00748601	43.840000	0.508600
0.00749785	47.990000	0.583900
0.00750931	47.990000	0.583900
0.00752094	47.990000	0.583900
0.00753273	48.270000	0.589200
0.00754442	48.270000	0.589200
0.00755581	48.270000	0.589200
0.00756756	48.420000	0.589700
0.00757905	48.420000	0.589700
0.00759057	48.420000	0.588300
0.00760219	48.420000	0.588300
0.00761376	48.420000	0.588300
0.00762544	48.420000	0.588300
0.00763705	48.200000	0.584100
0.00764855	48.200000	0.584100
0.00766045	48.200000	0.584100
0.00767193	48.130000	0.583800
0.00768358	48.130000	0.583800
0.00769509	48.130000	0.583800
0.00770669	48.270000	0.586600
0.00771838	48.270000	0.586600
0.00773001	48.270000	0.586600
0.00774169	48.350000	0.590000
0.00775309	48.350000	0.590000
0.00776487	48.270000	0.588900
0.00777638	48.270000	0.588900
0.00778793	48.270000	0.588900
0.00779955	48.270000	0.588400
0.00781152	48.270000	0.588400
0.00782316	48.270000	0.588400
0.00783492	48.270000	0.588400
0.00784663	48.200000	0.590000
0.00785855	48.200000	0.590000
0.00787009	48.200000	0.590000
0.00788175	48.060000	0.584300
0.00789329	48.060000	0.584300
0.00790508	47.990000	0.581600
0.00791682	47.990000	0.581600
0.00792866	47.990000	0.581600
0.00794013	48.060000	0.581800
0.00795148	48.060000	0.581800
0.00796321	48.060000	0.581800
0.00797485	47.920000	0.578700
0.00798663	47.920000	0.578700
0.00799811	47.920000	0.578700
0.00800956	47.920000	0.578700
0.00802118	47.990000	0.581600
0.00803272	47.990000	0.581600
0.00804434	47.990000	0.581600
0.00805590	47.990000	0.590400
0.00806758	47.990000	0.590400
0.00807911	47.990000	0.585000
0.00809054	47.990000	0.585000
0.00810219	47.990000	0.585000
0.00811377	48.060000	0.581800
0.00812529	48.060000	0.581800
0.00813697	48.060000	0.581800
0.00814845	47.990000	0.583400
0.00816008	47.990000	0.583400
0.00817169	47.990000	0.583400
0.00818333	47.990000	0.583400
0.00819499	47.850000	0.585000
0.00820670	47.850000	0.585000
0.00821809	47.850000	0.585000
0.00822964	47.920000	0.592000
0.00824155	47.920000	0.592000
0.00825291	47.850000	0.591900
0.00826454	47.850000	0.591900
0.00827632	47.850000	0.591900
0.00828815	47.920000	0.588600
0.00829950	47.920000	0.588600
0.00831130	47.920000	0.588600
0.00832277	47.920000	0.587300
0.00833422	47.920000	0.587300
0.00834582	47.920000	0.587300
0.00835751	47.920000	0.587300
0.00836910	48.060000	0.591600
0.00838071	48.060000	0.591600
0.00839215	48.060000	0.591600
0.00840359	48.060000	0.589700
0.00841545	48.060000	0.589700
0.00842684	47.990000	0.567800
0.00843841	47.990000	0.567800
0.00845016	47.990000	0.567800
0.00846192	35.040000	0.388200
0.00847331	35.040000	0.388200
0.00848497	35.040000	0.388200
0.00849668	35.040000	0.388200
0.00850821	32.900000	0.356800
0.00851979	32.900000	0.356800
0.00853141	32.900000	0.356800
0.00854300	30.970000	0.334600
0.00855461	30.970000	0.334600
0.00856666	27.530000	0.336000
0.00857782	27.530000	0.336000
0.00858944	27.530000	0.336000
0.00860108	26.960000	0.329000
0.00861258	26.960000	0.329000
0.00862433	26.960000	0.329000
0.00863574	26.960000	0.331800
0.00864725	26.960000	0.331800
0.00865894	26.960000	0.331800
0.00867053	26.960000	0.331800
0.00868238	26.960000	0.332400
0.00869389	26.960000	0.332400
0.00870535	26.960000	0.332400
0.00871694	26.890000	0.335100
0.00872898	26.890000	0.335100
0.00874016	26.890000	0.327700
0.00875172	26.890000	0.327700
0.00876330	26.890000	0.327700
0.00877507	26.890000	0.323900
0.00878663	26.890000	0.323900
0.00879819	26.890000	0.323900
0.00881001	26.890000	0.332800
0.00882139	26.890000	0.332800
0.00883299	26.890000	0.332800
0.00884432	26.890000	0.332800
0.00885671	26.890000	0.332700
0.00886815	26.890000	0.332700
0.00887956	26.890000	0.332700
0.00889116	26.820000	0.331800
0.00890307	26.820000	0.331800
0.00891448	26.890000	0.326600
0.00892588	26.890000	0.326600
0.00893748	26.890000	0.326600
0.00894905	26.890000	0.322300
0.00896069	26.890000	0.322300
0.00897219	26.890000	0.322300
0.00898394	26.820000	0.326000
0.00899553	26.820000	0.326000
0.00900706	26.820000	0.326000
0.00901887	26.820000	0.326000
0.00903014	26.820000	0.327300
0.00904177	26.820000	0.327300
0.00905329	26.820000	0.329900
0.00906487	26.820000	0.329900
0.00907638	26.820000	0.329900
0.00908792	26.820000	0.328300
0.00909983	26.820000	0.328300
0.00911140	26.820000	0.328300
0.00912274	26.820000	0.331900
0.00913439	26.820000	0.331900
0.00914604	26.820000	0.331900
0.00915766	26.820000	0.331900
0.00916928	26.820000	0.330100
0.00918093	26.820000	0.330100
0.00919249	26.820000	0.330100
0.00920403	26.750000	0.327600
0.00921565	26.750000	0.327600
0.00922714	26.820000	0.328700
0.00923880	26.820000	0.328700
0.00925044	26.820000	0.328700
0.00926227	26.820000	0.327100
0.00927397	26.820000	0.327100
0.00928542	26.820000	0.327100
0.00929703	26.820000	0.329100
0.00930846	26.820000	0.329100
0.00932028	26.820000	0.329100
0.00933179	26.820000	0.329100
0.00934363	26.820000	0.328100
0.00935498	26.820000	0.328100
0.00936635	26.820000	0.328100
0.00937810	26.820000	0.329800
0.00938966	26.820000	0.329800
0.00940141	39.690000	0.356900
0.00941287	39.690000	0.356900
0.00942448	39.690000	0.356900
0.00943588	43.770000	0.366600
0.00944745	43.770000	0.366600
0.00945927	43.770000	0.366600
0.00947160	43.630000	0.367200
0.00948262	43.630000	0.367200
0.00949416	43.630000	0.367200
0.00950583	43.630000	0.367200
0.00951774	43.550000	0.365000
0.00952870	43.550000	0.365000
0.00954049	41.270000	0.365000
0.00955196	41.270000	0.360500
0.00956376	41.270000	0.360500
0.00957527	51.420000	0.481100
0.00958682	51.420000	0.481100
0.00959832	51.420000	0.481100
0.00961035	64.730000	0.654200
0.00962186	64.730000	0.654200
0.00963351	64.730000	0.654200
0.00964487	78.960000	0.803400
0.00965641	78.960000	0.803400
0.00966806	78.960000	0.803400
0.00967968	78.960000	0.803400
0.00969148	80.960000	0.824700
0.00970296	80.960000	0.824700
0.00971442	2103.350000	9.207900
0.00972601	2103.350000	9.207900
0.00973755	2103.350000	9.207900
0.00974931	2099.410000	9.200200
